company_code,company_name,report_year,doc_id,issue_name,original_issue_name,anchor_type,source_page,source_page_warning,evidence_snippet,has_policy_ref,has_scope_statement,has_case_study,has_kpi_value,has_yoy_change,has_method_note,has_assurance,verifiability_score,spotlight_bias_flag,risk_tone,matrix_importance,llm_success
601818,光大银行,2025,2025-1225061518,公司治理/风险管理,风险管理,,1,页码可能不准确（封面/目录页）,--- ## 第 1 页 可持续发展报告 ���� --- ## 第 2 页 治理篇 18 (cid:2416)(cid:1040)(cid:5099)行 规(cid:5429)运(cid:891)(,False,False,False,False,False,False,False,0,False,展示性,未出现,False
601818,光大银行,2025,2025-1225061518,公司治理/风险管理,公司治理,,19,,--- ## 第 1 页 可持续发展报告 ���� --- ## 第 2 页 治理篇 18 (cid:2416)(cid:1040)(cid:5099)行 规(cid:5429)运(cid:891)(,False,False,False,False,False,False,False,0,False,展示性,未出现,False
601818,光大银行,2025,2025-1225061518,绿色信贷/绿色金融,绿色金融,,1,页码可能不准确（封面/目录页）,--- ## 第 1 页 可持续发展报告 ���� --- ## 第 2 页 治理篇 18 (cid:2416)(cid:1040)(cid:5099)行 规(cid:5429)运(cid:891)(,False,False,False,False,False,False,False,0,False,展示性,未出现,False
601818,光大银行,2025,2025-1225061518,消费者权益保护,消费者权益保护,,1,页码可能不准确（封面/目录页）,--- ## 第 1 页 可持续发展报告 ���� --- ## 第 2 页 治理篇 18 (cid:2416)(cid:1040)(cid:5099)行 规(cid:5429)运(cid:891)(,False,False,False,False,False,False,False,0,False,展示性,未出现,False
601818,光大银行,2025,2025-1225061518,普惠金融,普惠金融,,1,页码可能不准确（封面/目录页）,--- ## 第 1 页 可持续发展报告 ���� --- ## 第 2 页 治理篇 18 (cid:2416)(cid:1040)(cid:5099)行 规(cid:5429)运(cid:891)(,False,False,False,False,False,False,False,0,False,展示性,未出现,False
601818,光大银行,2025,2025-1225061518,员工权益,乡村振兴,,60,,--- ## 第 1 页 可持续发展报告 ���� --- ## 第 2 页 治理篇 18 (cid:2416)(cid:1040)(cid:5099)行 规(cid:5429)运(cid:891)(,False,False,False,False,False,False,False,0,False,展示性,未出现,False
601825,农业银行,2021,2021-1213270996,公司治理/风险管理,风险管理,,6,,--- ## 第 2 页 便捷服务 心体验 便捷服务 心体验 --- ## 第 3 页 目录 社会责任总体情况 社会责任管理 报告说明 董事长致辞 行长致辞 公司简介 主要荣誉 社会责任理念 社会责任；报告范围 本报告以上海农村商业银行股份有限公司（以下简称“上海农商银行”“本行”“我 行”“全行”“公司”）为主体部分，部分内容涉及上海农商银行发起设立的村镇银 行、长江联合金融租赁有限公司（简称“长；截至 2021 年末，全行绿色贷 款余额 171.9 亿元，同比增长 161%,False,True,False,True,True,False,False,3,False,展示性,未出现,False
601825,农业银行,2021,2021-1213270996,公司治理/风险管理,公司治理,,6,,--- ## 第 2 页 便捷服务 心体验 便捷服务 心体验 --- ## 第 3 页 目录 社会责任总体情况 社会责任管理 报告说明 董事长致辞 行长致辞 公司简介 主要荣誉 社会责任理念 社会责任；报告范围 本报告以上海农村商业银行股份有限公司（以下简称“上海农商银行”“本行”“我 行”“全行”“公司”）为主体部分，部分内容涉及上海农商银行发起设立的村镇银 行、长江联合金融租赁有限公司（简称“长；截至 2021 年末，全行绿色贷 款余额 171.9 亿元，同比增长 161%,False,True,False,True,True,False,False,3,False,展示性,未出现,False
601825,农业银行,2021,2021-1213270996,绿色信贷/绿色金融,绿色金融,,1,页码可能不准确（封面/目录页）,--- ## 第 2 页 便捷服务 心体验 便捷服务 心体验 --- ## 第 3 页 目录 社会责任总体情况 社会责任管理 报告说明 董事长致辞 行长致辞 公司简介 主要荣誉 社会责任理念 社会责任；报告范围 本报告以上海农村商业银行股份有限公司（以下简称“上海农商银行”“本行”“我 行”“全行”“公司”）为主体部分，部分内容涉及上海农商银行发起设立的村镇银 行、长江联合金融租赁有限公司（简称“长；全年投放额突破 2 亿元，金融活水源源不断流向民间阡陌、精准浇 我们将绿色金融作为高质量发展、价值创造的动力源泉,False,True,False,True,True,False,False,3,False,展示性,未出现,False
601825,农业银行,2021,2021-1213270996,消费者权益保护,消费者权益保护,,1,页码可能不准确（封面/目录页）,--- ## 第 2 页 便捷服务 心体验 便捷服务 心体验 --- ## 第 3 页 目录 社会责任总体情况 社会责任管理 报告说明 董事长致辞 行长致辞 公司简介 主要荣誉 社会责任理念 社会责任；报告范围 本报告以上海农村商业银行股份有限公司（以下简称“上海农商银行”“本行”“我 行”“全行”“公司”）为主体部分，部分内容涉及上海农商银行发起设立的村镇银 行、长江联合金融租赁有限公司（简称“长；截至 2021 年末，全行绿色贷 款余额 171.9 亿元，同比增长 161%,False,True,False,True,True,False,False,3,False,展示性,未出现,False
601825,农业银行,2021,2021-1213270996,普惠金融,普惠金融,,1,页码可能不准确（封面/目录页）,--- ## 第 2 页 便捷服务 心体验 便捷服务 心体验 --- ## 第 3 页 目录 社会责任总体情况 社会责任管理 报告说明 董事长致辞 行长致辞 公司简介 主要荣誉 社会责任理念 社会责任；报告范围 本报告以上海农村商业银行股份有限公司（以下简称“上海农商银行”“本行”“我 行”“全行”“公司”）为主体部分，部分内容涉及上海农商银行发起设立的村镇银 行、长江联合金融租赁有限公司（简称“长；报告用纸 环保用纸 报告编制依据 中国银行业协会《中国银行业金融机构企业社会责任指引》 原中国银监会《关于加强银行业金融机构社会责任的意见》 上海证券交易所《上海证券交易所上市公司环境信息披露指引》 ,False,True,False,True,True,False,False,3,False,展示性,未出现,False
601825,农业银行,2021,2021-1213270996,员工权益,乡村振兴,,2,页码可能不准确（封面/目录页）,报告范围 本报告以上海农村商业银行股份有限公司（以下简称“上海农商银行”“本行”“我 行”“全行”“公司”）为主体部分，部分内容涉及上海农商银行发起设立的村镇银 行、长江联合金融租赁有限公司（简称“长；截至 2021 年末，全行绿色贷 款余额 171.9 亿元，同比增长 161%；我们持续推进金融赋能社会治 结构实现大幅优化，金融服务渗透更为广泛，普惠小微信用贷款余 理场景，老旧小区加装电梯、电动车充电桩建设等综合金融服务方 额 65 亿元，较年初增长 45%，中长期贷款余额 ,False,True,False,True,True,False,False,3,False,展示性,未出现,False
601825,农业银行,2022,2022-1216653502,公司治理/风险管理,风险管理,,1,页码可能不准确（封面/目录页）,--- ## 第 1 页 2022年度社会责任暨 环境、社会及治理（ESG）报告 股票代码：601825 本报告由再生环保纸张印刷 版权归上海农商银行所有，未经许可不得转载和翻印 欢迎您对本报告提出意；本报告提交安永华明会计师事务所（特殊普通合伙）按照《国际鉴证业务准则第 3000 号（修订）——历史财务 报告组织范围：本报告以上海农商银行为主体部分，部分内容涉及上海农商银行发起设立的村镇银行、长江；见“独立鉴证报告”章节,False,True,False,True,True,False,True,3,False,展示性,未出现,False
601825,农业银行,2022,2022-1216653502,公司治理/风险管理,公司治理,,1,页码可能不准确（封面/目录页）,--- ## 第 1 页 2022年度社会责任暨 环境、社会及治理（ESG）报告 股票代码：601825 本报告由再生环保纸张印刷 版权归上海农商银行所有，未经许可不得转载和翻印 欢迎您对本报告提出意；本报告提交安永华明会计师事务所（特殊普通合伙）按照《国际鉴证业务准则第 3000 号（修订）——历史财务 报告组织范围：本报告以上海农商银行为主体部分，部分内容涉及上海农商银行发起设立的村镇银行、长江；见“独立鉴证报告”章节,False,True,False,True,True,False,True,3,False,展示性,未出现,False
601825,农业银行,2022,2022-1216653502,绿色信贷/绿色金融,绿色金融,,25,,--- ## 第 1 页 2022年度社会责任暨 环境、社会及治理（ESG）报告 股票代码：601825 本报告由再生环保纸张印刷 版权归上海农商银行所有，未经许可不得转载和翻印 欢迎您对本报告提出意；本报告提交安永华明会计师事务所（特殊普通合伙）按照《国际鉴证业务准则第 3000 号（修订）——历史财务 报告组织范围：本报告以上海农商银行为主体部分，部分内容涉及上海农商银行发起设立的村镇银行、长江；见“独立鉴证报告”章节,False,True,False,True,True,False,True,3,False,展示性,未出现,False
601825,农业银行,2022,2022-1216653502,消费者权益保护,消费者权益保护,,1,页码可能不准确（封面/目录页）,--- ## 第 1 页 2022年度社会责任暨 环境、社会及治理（ESG）报告 股票代码：601825 本报告由再生环保纸张印刷 版权归上海农商银行所有，未经许可不得转载和翻印 欢迎您对本报告提出意；本报告提交安永华明会计师事务所（特殊普通合伙）按照《国际鉴证业务准则第 3000 号（修订）——历史财务 报告组织范围：本报告以上海农商银行为主体部分，部分内容涉及上海农商银行发起设立的村镇银行、长江；见“独立鉴证报告”章节,False,True,False,True,True,False,True,3,False,展示性,未出现,False
601825,农业银行,2022,2022-1216653502,普惠金融,普惠金融,,26,,--- ## 第 1 页 2022年度社会责任暨 环境、社会及治理（ESG）报告 股票代码：601825 本报告由再生环保纸张印刷 版权归上海农商银行所有，未经许可不得转载和翻印 欢迎您对本报告提出意；本报告提交安永华明会计师事务所（特殊普通合伙）按照《国际鉴证业务准则第 3000 号（修订）——历史财务 报告组织范围：本报告以上海农商银行为主体部分，部分内容涉及上海农商银行发起设立的村镇银行、长江；见“独立鉴证报告”章节,False,True,False,True,True,False,True,3,False,展示性,未出现,False
601825,农业银行,2022,2022-1216653502,员工权益,乡村振兴,,25,,--- ## 第 1 页 2022年度社会责任暨 环境、社会及治理（ESG）报告 股票代码：601825 本报告由再生环保纸张印刷 版权归上海农商银行所有，未经许可不得转载和翻印 欢迎您对本报告提出意；本报告提交安永华明会计师事务所（特殊普通合伙）按照《国际鉴证业务准则第 3000 号（修订）——历史财务 报告组织范围：本报告以上海农商银行为主体部分，部分内容涉及上海农商银行发起设立的村镇银行、长江；见“独立鉴证报告”章节,False,True,False,True,True,False,True,3,False,展示性,未出现,False
601825,农业银行,2023,2023-1219834221,公司治理/风险管理,风险管理,,9,,--- ## 第 1 页 1 2 2023年社会责任暨环境、社会及治理（ESG）报告 --- ## 第 3 页 目录 报告编制说明 董事长致辞 行长致辞 关于我们 公司简介 2023 年关键绩效 20；报告范围 报告保证方法 本报告提交毕马威华振会计师事务所（特殊普通合伙）按照《国际鉴证业务准则第 3000 号（修订版）——历史 财务信息审计或审阅以外的鉴证业务》对报告中披露的选定关键数据执行有限保；报告，参见“独立鉴证报告”章节,False,True,False,True,True,False,True,3,False,展示性,未出现,False
601825,农业银行,2023,2023-1219834221,公司治理/风险管理,公司治理,,26,,--- ## 第 1 页 1 2 2023年社会责任暨环境、社会及治理（ESG）报告 --- ## 第 3 页 目录 报告编制说明 董事长致辞 行长致辞 关于我们 公司简介 2023 年关键绩效 20；报告范围 报告保证方法 本报告提交毕马威华振会计师事务所（特殊普通合伙）按照《国际鉴证业务准则第 3000 号（修订版）——历史 财务信息审计或审阅以外的鉴证业务》对报告中披露的选定关键数据执行有限保；报告，参见“独立鉴证报告”章节,False,True,False,True,True,False,True,3,False,展示性,未出现,False
601825,农业银行,2023,2023-1219834221,绿色信贷/绿色金融,绿色金融,,26,,--- ## 第 1 页 1 2 2023年社会责任暨环境、社会及治理（ESG）报告 --- ## 第 3 页 目录 报告编制说明 董事长致辞 行长致辞 关于我们 公司简介 2023 年关键绩效 20；报告范围 报告保证方法 本报告提交毕马威华振会计师事务所（特殊普通合伙）按照《国际鉴证业务准则第 3000 号（修订版）——历史 财务信息审计或审阅以外的鉴证业务》对报告中披露的选定关键数据执行有限保；报告，参见“独立鉴证报告”章节,False,True,False,True,True,False,True,3,False,展示性,未出现,False
601825,农业银行,2023,2023-1219834221,消费者权益保护,消费者权益保护,,26,,--- ## 第 1 页 1 2 2023年社会责任暨环境、社会及治理（ESG）报告 --- ## 第 3 页 目录 报告编制说明 董事长致辞 行长致辞 关于我们 公司简介 2023 年关键绩效 20；报告范围 报告保证方法 本报告提交毕马威华振会计师事务所（特殊普通合伙）按照《国际鉴证业务准则第 3000 号（修订版）——历史 财务信息审计或审阅以外的鉴证业务》对报告中披露的选定关键数据执行有限保；报告，参见“独立鉴证报告”章节,False,True,False,True,True,False,True,3,False,展示性,未出现,False
601825,农业银行,2023,2023-1219834221,普惠金融,普惠金融,,1,页码可能不准确（封面/目录页）,--- ## 第 1 页 1 2 2023年社会责任暨环境、社会及治理（ESG）报告 --- ## 第 3 页 目录 报告编制说明 董事长致辞 行长致辞 关于我们 公司简介 2023 年关键绩效 20；报告范围 报告保证方法 本报告提交毕马威华振会计师事务所（特殊普通合伙）按照《国际鉴证业务准则第 3000 号（修订版）——历史 财务信息审计或审阅以外的鉴证业务》对报告中披露的选定关键数据执行有限保；报告，参见“独立鉴证报告”章节,False,True,False,True,True,False,True,3,False,展示性,未出现,False
601825,农业银行,2023,2023-1219834221,员工权益,乡村振兴,,15,,--- ## 第 1 页 1 2 2023年社会责任暨环境、社会及治理（ESG）报告 --- ## 第 3 页 目录 报告编制说明 董事长致辞 行长致辞 关于我们 公司简介 2023 年关键绩效 20；报告范围 报告保证方法 本报告提交毕马威华振会计师事务所（特殊普通合伙）按照《国际鉴证业务准则第 3000 号（修订版）——历史 财务信息审计或审阅以外的鉴证业务》对报告中披露的选定关键数据执行有限保；报告，参见“独立鉴证报告”章节,False,True,False,True,True,False,True,3,False,展示性,未出现,False
601825,农业银行,2024,2024-1223285575,公司治理/风险管理,风险管理,,32,,--- ## 第 1 页 2024 年度社会责任暨 环境、社会及治理 ( ESG ) 报告 股票代码：601825 本报告由再生环保纸张印刷 版权归上海农商银行所有，未经许可不得转载和翻印 欢迎您对本；报告组织范围：本报告以上海农商银行为主体部分，部分内容涉及上海农商银行发起设立的村镇银行、长江联 - 报告范围 合金融租赁有限公司 ( 简称“长江金租”)；本报告提交毕马威华振会计师事务所 ( 特殊普通合伙 ) 按照《国际鉴证业务准则第 3000 号 ( 修订版 )——历史财 务信息审计或审阅以外的鉴证业务》对报告中披露的选定关键数据执行有限保证的鉴证业,False,True,False,True,True,True,True,3,False,展示性,未出现,False
601825,农业银行,2024,2024-1223285575,公司治理/风险管理,公司治理,,28,,--- ## 第 1 页 2024 年度社会责任暨 环境、社会及治理 ( ESG ) 报告 股票代码：601825 本报告由再生环保纸张印刷 版权归上海农商银行所有，未经许可不得转载和翻印 欢迎您对本；报告组织范围：本报告以上海农商银行为主体部分，部分内容涉及上海农商银行发起设立的村镇银行、长江联 - 报告范围 合金融租赁有限公司 ( 简称“长江金租”)；本报告提交毕马威华振会计师事务所 ( 特殊普通合伙 ) 按照《国际鉴证业务准则第 3000 号 ( 修订版 )——历史财 务信息审计或审阅以外的鉴证业务》对报告中披露的选定关键数据执行有限保证的鉴证业,False,True,False,True,True,True,True,3,False,展示性,未出现,False
601825,农业银行,2024,2024-1223285575,绿色信贷/绿色金融,绿色金融,,10,,--- ## 第 1 页 2024 年度社会责任暨 环境、社会及治理 ( ESG ) 报告 股票代码：601825 本报告由再生环保纸张印刷 版权归上海农商银行所有，未经许可不得转载和翻印 欢迎您对本；报告组织范围：本报告以上海农商银行为主体部分，部分内容涉及上海农商银行发起设立的村镇银行、长江联 - 报告范围 合金融租赁有限公司 ( 简称“长江金租”)；本报告提交毕马威华振会计师事务所 ( 特殊普通合伙 ) 按照《国际鉴证业务准则第 3000 号 ( 修订版 )——历史财 务信息审计或审阅以外的鉴证业务》对报告中披露的选定关键数据执行有限保证的鉴证业,False,True,False,True,True,True,True,3,False,展示性,未出现,False
601825,农业银行,2024,2024-1223285575,消费者权益保护,消费者权益保护,,20,,--- ## 第 1 页 2024 年度社会责任暨 环境、社会及治理 ( ESG ) 报告 股票代码：601825 本报告由再生环保纸张印刷 版权归上海农商银行所有，未经许可不得转载和翻印 欢迎您对本；报告组织范围：本报告以上海农商银行为主体部分，部分内容涉及上海农商银行发起设立的村镇银行、长江联 - 报告范围 合金融租赁有限公司 ( 简称“长江金租”)；本报告提交毕马威华振会计师事务所 ( 特殊普通合伙 ) 按照《国际鉴证业务准则第 3000 号 ( 修订版 )——历史财 务信息审计或审阅以外的鉴证业务》对报告中披露的选定关键数据执行有限保证的鉴证业,False,True,False,True,True,True,True,3,False,展示性,未出现,False
601825,农业银行,2024,2024-1223285575,普惠金融,普惠金融,,17,,--- ## 第 1 页 2024 年度社会责任暨 环境、社会及治理 ( ESG ) 报告 股票代码：601825 本报告由再生环保纸张印刷 版权归上海农商银行所有，未经许可不得转载和翻印 欢迎您对本；报告组织范围：本报告以上海农商银行为主体部分，部分内容涉及上海农商银行发起设立的村镇银行、长江联 - 报告范围 合金融租赁有限公司 ( 简称“长江金租”)；本报告提交毕马威华振会计师事务所 ( 特殊普通合伙 ) 按照《国际鉴证业务准则第 3000 号 ( 修订版 )——历史财 务信息审计或审阅以外的鉴证业务》对报告中披露的选定关键数据执行有限保证的鉴证业,False,True,False,True,True,True,True,3,False,展示性,未出现,False
601825,农业银行,2024,2024-1223285575,员工权益,乡村振兴,,13,,--- ## 第 1 页 2024 年度社会责任暨 环境、社会及治理 ( ESG ) 报告 股票代码：601825 本报告由再生环保纸张印刷 版权归上海农商银行所有，未经许可不得转载和翻印 欢迎您对本；报告组织范围：本报告以上海农商银行为主体部分，部分内容涉及上海农商银行发起设立的村镇银行、长江联 - 报告范围 合金融租赁有限公司 ( 简称“长江金租”)；本报告提交毕马威华振会计师事务所 ( 特殊普通合伙 ) 按照《国际鉴证业务准则第 3000 号 ( 修订版 )——历史财 务信息审计或审阅以外的鉴证业务》对报告中披露的选定关键数据执行有限保证的鉴证业,False,True,False,True,True,True,True,3,False,展示性,未出现,False
601825,农业银行,2025,2025-1225150601,公司治理/风险管理,风险管理,,7,,--- ## 第 1 页 2025 可持续发展报告 环境·社会·治理 股票代码：601825 --- ## 第 2 页 使命 普惠金融助力百姓美好生活 愿景 打造为客户创造价值的服务型银行 建设具有最；报告编制说明 报告范围 报告时间范围：2025 年 1 月 1 日至 2025 年 12 月 31 日，部分表述及数据适当追溯以往年份；报告保证方法 本报告提交毕马威华振会计师事务所（特殊普通合伙）按照《国际鉴证业务准则第 3000 号（修 订版）——历史财务信息审计或审阅以外的鉴证业务》对报告中披露的选定关键数据执行有限 保证的鉴证,False,True,True,True,True,True,True,4,False,展示性,未出现,False
601825,农业银行,2025,2025-1225150601,公司治理/风险管理,公司治理,,32,,--- ## 第 1 页 2025 可持续发展报告 环境·社会·治理 股票代码：601825 --- ## 第 2 页 使命 普惠金融助力百姓美好生活 愿景 打造为客户创造价值的服务型银行 建设具有最；报告编制说明 报告范围 报告时间范围：2025 年 1 月 1 日至 2025 年 12 月 31 日，部分表述及数据适当追溯以往年份；报告保证方法 本报告提交毕马威华振会计师事务所（特殊普通合伙）按照《国际鉴证业务准则第 3000 号（修 订版）——历史财务信息审计或审阅以外的鉴证业务》对报告中披露的选定关键数据执行有限 保证的鉴证,False,True,True,True,True,True,True,4,False,展示性,未出现,False
601825,农业银行,2025,2025-1225150601,绿色信贷/绿色金融,绿色金融,,40,,--- ## 第 1 页 2025 可持续发展报告 环境·社会·治理 股票代码：601825 --- ## 第 2 页 使命 普惠金融助力百姓美好生活 愿景 打造为客户创造价值的服务型银行 建设具有最；报告编制说明 报告范围 报告时间范围：2025 年 1 月 1 日至 2025 年 12 月 31 日，部分表述及数据适当追溯以往年份；报告保证方法 本报告提交毕马威华振会计师事务所（特殊普通合伙）按照《国际鉴证业务准则第 3000 号（修 订版）——历史财务信息审计或审阅以外的鉴证业务》对报告中披露的选定关键数据执行有限 保证的鉴证,False,True,True,True,True,True,True,4,False,展示性,未出现,False
601825,农业银行,2025,2025-1225150601,消费者权益保护,消费者权益保护,,6,,--- ## 第 1 页 2025 可持续发展报告 环境·社会·治理 股票代码：601825 --- ## 第 2 页 使命 普惠金融助力百姓美好生活 愿景 打造为客户创造价值的服务型银行 建设具有最；报告编制说明 报告范围 报告时间范围：2025 年 1 月 1 日至 2025 年 12 月 31 日，部分表述及数据适当追溯以往年份；报告保证方法 本报告提交毕马威华振会计师事务所（特殊普通合伙）按照《国际鉴证业务准则第 3000 号（修 订版）——历史财务信息审计或审阅以外的鉴证业务》对报告中披露的选定关键数据执行有限 保证的鉴证,False,True,True,True,True,True,True,4,False,展示性,未出现,False
601825,农业银行,2025,2025-1225150601,普惠金融,普惠金融,,6,,--- ## 第 1 页 2025 可持续发展报告 环境·社会·治理 股票代码：601825 --- ## 第 2 页 使命 普惠金融助力百姓美好生活 愿景 打造为客户创造价值的服务型银行 建设具有最；报告编制说明 报告范围 报告时间范围：2025 年 1 月 1 日至 2025 年 12 月 31 日，部分表述及数据适当追溯以往年份；报告保证方法 本报告提交毕马威华振会计师事务所（特殊普通合伙）按照《国际鉴证业务准则第 3000 号（修 订版）——历史财务信息审计或审阅以外的鉴证业务》对报告中披露的选定关键数据执行有限 保证的鉴证,False,True,True,True,True,True,True,4,False,展示性,未出现,False
601825,农业银行,2025,2025-1225150601,员工权益,乡村振兴,,6,,--- ## 第 1 页 2025 可持续发展报告 环境·社会·治理 股票代码：601825 --- ## 第 2 页 使命 普惠金融助力百姓美好生活 愿景 打造为客户创造价值的服务型银行 建设具有最；报告编制说明 报告范围 报告时间范围：2025 年 1 月 1 日至 2025 年 12 月 31 日，部分表述及数据适当追溯以往年份；报告保证方法 本报告提交毕马威华振会计师事务所（特殊普通合伙）按照《国际鉴证业务准则第 3000 号（修 订版）——历史财务信息审计或审阅以外的鉴证业务》对报告中披露的选定关键数据执行有限 保证的鉴证,False,True,True,True,True,True,True,4,False,展示性,未出现,False
601838,成都银行,2021,2021-1213177276,公司治理/风险管理,风险管理,,2,页码可能不准确（封面/目录页）,报告编制依据：报告依照中国银保监会《关于加强银行业金融机构社会责任的意见》、 《商业银行公司治理指引》、中国银行业协会《中国银行业金融机构企业社会责任指 引》、上海证券交易所《上海证券交易所上市公司环；--- ## 第 3 页 录 BANK OF CHENGDU 本行概况 围绕双碳目标，推进绿色信贷 智慧暖心服务，优化客户体验 壹 （一）数读2021：与城市共美好 07 肆 （一）完善绿色信贷体系 ；2、助力新旧动能转换 4、开展公益服务 绿色信贷余额107.34亿元，较年初增长 “文创通”已累计投放16.52亿元，支 员工参与金融知识普及宣传超6000人次，发放 24.35万元,False,False,True,True,True,False,False,3,False,展示性,未出现,False
601838,成都银行,2021,2021-1213177276,公司治理/风险管理,公司治理,,2,页码可能不准确（封面/目录页）,报告编制依据：报告依照中国银保监会《关于加强银行业金融机构社会责任的意见》、 《商业银行公司治理指引》、中国银行业协会《中国银行业金融机构企业社会责任指 引》、上海证券交易所《上海证券交易所上市公司环；--- ## 第 3 页 录 BANK OF CHENGDU 本行概况 围绕双碳目标，推进绿色信贷 智慧暖心服务，优化客户体验 壹 （一）数读2021：与城市共美好 07 肆 （一）完善绿色信贷体系 ；2、助力新旧动能转换 4、开展公益服务 绿色信贷余额107.34亿元，较年初增长 “文创通”已累计投放16.52亿元，支 员工参与金融知识普及宣传超6000人次，发放 24.35万元,False,False,True,True,True,False,False,3,False,展示性,未出现,False
601838,成都银行,2021,2021-1213177276,绿色信贷/绿色金融,绿色金融,,1,页码可能不准确（封面/目录页）,--- ## 第 3 页 录 BANK OF CHENGDU 本行概况 围绕双碳目标，推进绿色信贷 智慧暖心服务，优化客户体验 壹 （一）数读2021：与城市共美好 07 肆 （一）完善绿色信贷体系 ；围绕“碳达峰碳中和”目标，成都银行 初心，培育践行全行社会主义核心价值观，助推社会和谐发 将绿色信贷理念融入核心价值观，培育和倡导绿色信贷文 展；2、助力新旧动能转换 4、开展公益服务 绿色信贷余额107.34亿元，较年初增长 “文创通”已累计投放16.52亿元，支 员工参与金融知识普及宣传超6000人次，发放 24.35万元,False,False,True,True,True,False,False,3,False,展示性,未出现,False
601838,成都银行,2021,2021-1213177276,消费者权益保护,消费者权益保护,,1,页码可能不准确（封面/目录页）,--- ## 第 3 页 录 BANK OF CHENGDU 本行概况 围绕双碳目标，推进绿色信贷 智慧暖心服务，优化客户体验 壹 （一）数读2021：与城市共美好 07 肆 （一）完善绿色信贷体系 ；2、助力新旧动能转换 4、开展公益服务 绿色信贷余额107.34亿元，较年初增长 “文创通”已累计投放16.52亿元，支 员工参与金融知识普及宣传超6000人次，发放 24.35万元；成都银行始终秉承“服务城乡居民，服务小微企业，服务 成都银行在英国《银行家》杂志2021年度全球千家大银 地方经济”的市场定位，积极探索差异化、特色化发展路 行排名中位居第217位，较上年一举跃升37,False,False,True,True,True,False,False,3,False,展示性,未出现,False
601838,成都银行,2021,2021-1213177276,普惠金融,普惠金融,,5,,--- ## 第 3 页 录 BANK OF CHENGDU 本行概况 围绕双碳目标，推进绿色信贷 智慧暖心服务，优化客户体验 壹 （一）数读2021：与城市共美好 07 肆 （一）完善绿色信贷体系 ；积极 成渝地区双城经济圈建设和成都建设践行新发展理念的公园 做实普惠金融，减费让利稳岗增效，做优涉农金融助力乡村 城市示范区重大发展机遇，坚守金融服务实体经济根本属 振兴；2、助力新旧动能转换 4、开展公益服务 绿色信贷余额107.34亿元，较年初增长 “文创通”已累计投放16.52亿元，支 员工参与金融知识普及宣传超6000人次，发放 24.35万元,False,False,True,True,True,False,False,3,False,展示性,未出现,False
601838,成都银行,2021,2021-1213177276,员工权益,乡村振兴,,1,页码可能不准确（封面/目录页）,2、助力新旧动能转换 4、开展公益服务 绿色信贷余额107.34亿元，较年初增长 “文创通”已累计投放16.52亿元，支 员工参与金融知识普及宣传超6000人次，发放 24.35万元；成都银行始终秉承“服务城乡居民，服务小微企业，服务 成都银行在英国《银行家》杂志2021年度全球千家大银 地方经济”的市场定位，积极探索差异化、特色化发展路 行排名中位居第217位，较上年一举跃升37；行服务中小企业发展》获评成都市委组织部“2020年度全市 优秀基层党建工作创新项目”，《成都银行党建引领融入金融 聚焦“夯基固本”，提升基层组织活力 国企改革发展的实践探索》等3个党建案例入选全国城商,False,False,True,True,True,False,False,3,False,展示性,未出现,False
601838,成都银行,2022,2022-1216595303,公司治理/风险管理,风险管理,,2,页码可能不准确（封面/目录页）,"报告编制依据： 报告依照中国银保监会《关于加强银行业金融机构社会责任的意见》《商业银行公司治理指引》、中国银行业 协会《中国银行业金融机构企业社会责任指引》、上海证券交易所《上海证券交易所上市公司环境；--- ## 第 3 页 日 录 BANK OF CHENGDU 本行概况 责任理念、体系及管理 党建引领,夯实文化底蕴 （一）数读2022年：成都银行与城市共美好 05 （一）责任理念 13 （一）；顺应金融科技发展趋势，持续完善金融服务，不断提 --- ## 第 6 页 （一）数读2022年：成都银行与城市共美好 助力地方经济发展 投身公益共建美好 为成渝地区双城经济圈区域内企业信贷投放超170",False,False,True,True,True,False,False,3,False,展示性,未出现,False
601838,成都银行,2022,2022-1216595303,公司治理/风险管理,公司治理,,2,页码可能不准确（封面/目录页）,"报告编制依据： 报告依照中国银保监会《关于加强银行业金融机构社会责任的意见》《商业银行公司治理指引》、中国银行业 协会《中国银行业金融机构企业社会责任指引》、上海证券交易所《上海证券交易所上市公司环境；--- ## 第 3 页 日 录 BANK OF CHENGDU 本行概况 责任理念、体系及管理 党建引领,夯实文化底蕴 （一）数读2022年：成都银行与城市共美好 05 （一）责任理念 13 （一）；顺应金融科技发展趋势，持续完善金融服务，不断提 --- ## 第 6 页 （一）数读2022年：成都银行与城市共美好 助力地方经济发展 投身公益共建美好 为成渝地区双城经济圈区域内企业信贷投放超170",False,False,True,True,True,False,False,3,False,展示性,未出现,False
601838,成都银行,2022,2022-1216595303,绿色信贷/绿色金融,绿色金融,,1,页码可能不准确（封面/目录页）,"--- ## 第 3 页 日 录 BANK OF CHENGDU 本行概况 责任理念、体系及管理 党建引领,夯实文化底蕴 （一）数读2022年：成都银行与城市共美好 05 （一）责任理念 13 （一）；2022年成都银行牢牢把 握成渝地区双城经济圈建设和成都建设践行新发展理念的公 全行绿色信贷余额较2021年末增幅 园城市示范区等重大发展机遇，切实服务好实体经济，加大支 145.11% 持小微普惠金；全行绿色信贷余额较2021年末增幅 全球千家大银行排名当中 145.11%",False,False,True,True,True,False,False,3,False,展示性,未出现,False
